User,Card,Date,Amount,Use Chip,Merchant City,Merchant State,Zip,MCC
0,0,2018-1-21,$113.79 ,Chip Transaction,La Verne,CA,91750.0,5300
0,0,2018-1-23,$206.89 ,Online Transaction,ONLINE,,,5311
0,0,2018-1-24,$28.40 ,Chip Transaction,Mira Loma,CA,91752.0,4814
0,0,2018-1-26,$72.55 ,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2018-1-26,$58.00 ,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2018-1-26,-$58.00,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2018-1-28,$114.82 ,Chip Transaction,La Verne,CA,91750.0,5300
0,0,2018-1-30,$6.00 ,Online Transaction,ONLINE,,,5815
0,0,2018-2-1,$40.45 ,Chip Transaction,Monterey Park,CA,91755.0,5942
0,0,2018-2-1,$126.25 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2018-2-3,$39.93 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-2-3,$140.00 ,Chip Transaction,Mira Loma,CA,91752.0,4829
0,0,2018-2-5,$793.10 ,Online Transaction,ONLINE,,,4511
0,0,2018-2-5,$157.81 ,Chip Transaction,La Verne,CA,91750.0,4900
0,0,2018-2-17,$109.68 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-2-17,$34.30 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-2-18,$43.37 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-2-22,$8.76 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-2-23,$118.84 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-2-23,$53.72 ,Chip Transaction,La Verne,CA,91750.0,7538
0,0,2018-2-24,$147.07 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-2-24,$41.50 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2018-2-25,$109.36 ,Chip Transaction,La Verne,CA,91750.0,5300
0,0,2018-2-25,$39.45 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-2-25,$10.28 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2018-2-26,$135.95 ,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2018-2-27,$120.14 ,Online Transaction,ONLINE,,,5311
0,0,2018-2-28,$44.08 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-2-28,$56.69 ,Chip Transaction,Monterey Park,CA,91754.0,5310
0,0,2018-3-5,$128.73 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2018-3-6,$50.73 ,Chip Transaction,Monterey Park,CA,91755.0,5942
0,0,2018-3-6,$11.62 ,Swipe Transaction,La Verne,CA,91750.0,5812
0,0,2018-3-7,$128.69 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2018-3-8,$116.37 ,Chip Transaction,La Verne,CA,91750.0,5300
0,0,2018-3-10,$111.47 ,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2018-3-15,$35.83 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-3-21,$192.79 ,Online Transaction,ONLINE,,,4899
0,0,2018-3-22,$43.35 ,Chip Transaction,La Verne,CA,91750.0,5300
0,0,2018-3-25,$75.58 ,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2018-3-25,$54.00 ,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2018-3-25,$54.04 ,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2018-3-25,-$54.00,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2018-3-25,$7.97 ,Chip Transaction,La Verne,CA,91750.0,5814
0,0,2018-3-26,$19.57 ,Chip Transaction,La Verne,CA,91750.0,7210
0,0,2018-3-26,$23.10 ,Chip Transaction,La Verne,CA,91750.0,4214
0,0,2018-3-27,$35.90 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2018-3-29,$88.12 ,Chip Transaction,Mira Loma,CA,91752.0,5812
0,0,2018-3-30,$13.34 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2018-4-1,$73.51 ,Swipe Transaction,La Verne,CA,91750.0,5812
0,0,2018-4-5,$36.14 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2018-4-6,$114.75 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2018-4-6,$42.90 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-4-7,$146.97 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2018-4-8,$115.38 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-4-9,$154.41 ,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2018-4-16,$117.61 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-4-19,$20.63 ,Online Transaction,ONLINE,,,5311
0,0,2018-4-21,$35.47 ,Chip Transaction,La Verne,CA,91750.0,5251
0,0,2018-4-22,$63.46 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-4-28,$145.08 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2018-4-28,$39.58 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-4-28,$71.06 ,Chip Transaction,La Verne,CA,91750.0,5814
0,0,2018-5-6,$32.99 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-5-9,$27.15 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-5-9,$111.58 ,Chip Transaction,La Verne,CA,91750.0,4900
0,0,2018-5-12,$1.48 ,Chip Transaction,La Verne,CA,91750.0,5499
0,0,2018-5-13,$104.48 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-5-15,$10.54 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-5-16,$60.00 ,Chip Transaction,Mira Loma,CA,91752.0,4829
0,0,2018-5-18,$39.35 ,Chip Transaction,Monterey Park,CA,91755.0,5942
0,0,2018-5-19,$116.27 ,Chip Transaction,La Verne,CA,91750.0,5300
0,0,2018-5-23,$37.85 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-5-24,$2.77 ,Swipe Transaction,La Verne,CA,91750.0,5921
0,0,2018-5-25,$104.61 ,Online Transaction,ONLINE,,,5311
0,0,2018-5-26,$23.60 ,Chip Transaction,La Verne,CA,91750.0,5251
0,0,2018-5-27,$128.64 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2018-5-27,$32.15 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-5-28,-$62.00,Chip Transaction,La Verne,CA,91750.0,5499
0,0,2018-5-28,$62.00 ,Chip Transaction,La Verne,CA,91750.0,5499
0,0,2018-5-28,$57.22 ,Chip Transaction,La Verne,CA,91750.0,5499
0,0,2018-6-1,$77.97 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2018-6-2,$39.07 ,Chip Transaction,Monterey Park,CA,91755.0,5942
0,0,2018-6-2,$142.11 ,Online Transaction,ONLINE,,,4900
0,0,2018-6-6,$30.69 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-6-6,$2.07 ,Chip Transaction,La Verne,CA,91750.0,7542
0,0,2018-6-7,$10.02 ,Swipe Transaction,Farmersville,CA,93223.0,5812
0,0,2018-6-8,$26.41 ,Chip Transaction,Pine Mountain Club,CA,93222.0,5912
0,0,2018-6-15,$108.93 ,Chip Transaction,La Verne,CA,91750.0,5651
0,0,2018-6-16,$35.94 ,Chip Transaction,Monterey Park,CA,91755.0,5942
0,0,2018-6-16,$64.70 ,Chip Transaction,Monterey Park,CA,91754.0,5310
0,0,2018-6-18,$115.02 ,Chip Transaction,La Verne,CA,91750.0,5300
0,0,2018-6-20,$135.23 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-6-21,$34.86 ,Chip Transaction,Los Angeles,CA,90025.0,7832
0,0,2018-6-24,$66.45 ,Chip Transaction,Los Angeles,CA,90025.0,7538
0,0,2018-6-24,$2.69 ,Chip Transaction,Los Angeles,CA,90025.0,5921
0,0,2018-6-25,$108.65 ,Chip Transaction,Los Angeles,CA,90025.0,4900
0,0,2018-6-29,-$100.00,Chip Transaction,Los Angeles,CA,90025.0,5541
0,0,2018-6-29,$58.40 ,Chip Transaction,Los Angeles,CA,90025.0,5541
0,0,2018-6-29,$100.00 ,Chip Transaction,Los Angeles,CA,90025.0,5541
0,0,2018-6-30,$75.85 ,Chip Transaction,Los Angeles,CA,90025.0,5814
0,0,2018-7-3,$2.90 ,Chip Transaction,Los Angeles,CA,90025.0,5411
0,0,2018-7-5,$66.65 ,Chip Transaction,Los Angeles,CA,90025.0,5814
0,0,2018-7-6,$121.04 ,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2018-7-8,$34.02 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2018-7-13,$41.02 ,Chip Transaction,Monterey Park,CA,91755.0,5942
0,0,2018-7-13,$14.86 ,Chip Transaction,La Verne,CA,91750.0,5300
0,0,2018-7-15,$10.40 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-7-15,$10.90 ,Chip Transaction,La Verne,CA,91750.0,5814
0,0,2018-7-16,$65.64 ,Chip Transaction,La Verne,CA,91750.0,7538
0,0,2018-7-17,$36.21 ,Chip Transaction,Monterey Park,CA,91755.0,5942
0,0,2018-7-19,$125.88 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2018-7-25,$39.43 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-7-25,$4.35 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2018-7-26,$54.34 ,Chip Transaction,Monterey Park,CA,91755.0,5942
0,0,2018-7-28,$44.03 ,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2018-7-28,-$93.00,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2018-7-28,$93.00 ,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2018-7-29,$11.75 ,Chip Transaction,La Verne,CA,91750.0,5814
0,0,2018-7-30,$296.86 ,Chip Transaction,Monterey Park,CA,91754.0,5310
0,0,2018-7-31,$110.82 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2018-7-31,$11.73 ,Swipe Transaction,La Verne,CA,91750.0,5812
0,0,2018-8-2,$40.00 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2018-8-3,$37.31 ,Chip Transaction,Monterey Park,CA,91755.0,5942
0,0,2018-8-5,$29.79 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-8-9,$20.95 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-8-10,$1.89 ,Chip Transaction,La Verne,CA,91750.0,5499
0,0,2018-8-13,$121.15 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-8-15,$115.80 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-8-15,$43.81 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-8-17,$45.09 ,Online Transaction,ONLINE,,,4900
0,0,2018-8-22,$106.37 ,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2018-8-24,$38.89 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-8-26,$128.10 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2018-8-26,$25.38 ,Chip Transaction,La Verne,CA,91750.0,5813
0,0,2018-8-27,$43.27 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2018-8-28,$6.47 ,Online Transaction,ONLINE,,,5815
0,0,2018-8-29,$41.54 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-8-29,$123.36 ,Chip Transaction,La Verne,CA,91750.0,5300
0,0,2018-8-31,$43.86 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-9-3,$119.15 ,Chip Transaction,La Verne,CA,91750.0,5300
0,0,2018-9-3,$30.20 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-9-5,$139.19 ,Chip Transaction,La Verne,CA,91750.0,5300
0,0,2018-9-6,$35.66 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-9-6,$44.69 ,Chip Transaction,Monterey Park,CA,91755.0,5942
0,0,2018-9-10,$67.01 ,Chip Transaction,La Verne,CA,91750.0,5251
0,0,2018-9-14,$140.85 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-9-14,$60.20 ,Chip Transaction,Mira Loma,CA,91752.0,5812
0,0,2018-9-16,$2.06 ,Chip Transaction,La Verne,CA,91750.0,7542
0,0,2018-9-16,$34.90 ,Online Transaction,ONLINE,,,4814
0,0,2018-9-17,$20.72 ,Chip Transaction,Mira Loma,CA,91752.0,4814
0,0,2018-9-18,$149.02 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-9-20,$37.79 ,Chip Transaction,Monterey Park,CA,91755.0,5942
0,0,2018-9-21,$115.58 ,Chip Transaction,La Verne,CA,91750.0,5300
0,0,2018-9-22,$9.91 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-9-23,$30.00 ,Chip Transaction,Monterey Park,CA,91755.0,5942
0,0,2018-9-24,$162.99 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-9-24,$54.37 ,Chip Transaction,La Verne,CA,91750.0,7538
0,0,2018-9-25,$2.27 ,Online Transaction,ONLINE,,,5311
0,0,2018-9-27,$63.35 ,Swipe Transaction,La Verne,CA,91750.0,5812
0,0,2018-9-29,$46.44 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-9-29,$138.11 ,Chip Transaction,La Verne,CA,91750.0,5300
0,0,2018-10-4,$15.98 ,Chip Transaction,La Verne,CA,91750.0,7210
0,0,2018-10-5,$65.16 ,Chip Transaction,La Verne,CA,91750.0,7538
0,0,2018-10-6,$31.10 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-10-6,$33.46 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-10-7,$119.29 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-10-8,$64.65 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-10-9,$99.86 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-10-11,$117.34 ,Chip Transaction,La Verne,CA,91750.0,5300
0,0,2018-10-12,$24.51 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-10-17,$37.32 ,Chip Transaction,Cheboygan,MI,49721.0,5411
0,0,2018-10-18,$103.92 ,Chip Transaction,Atlanta,MI,49709.0,5300
0,0,2018-10-19,$74.68 ,Online Transaction,ONLINE,,,5311
0,0,2018-10-20,$146.05 ,Chip Transaction,La Verne,CA,91750.0,4900
0,0,2018-10-23,$100.00 ,Chip Transaction,Mira Loma,CA,91752.0,4829
0,0,2018-10-23,$118.98 ,Chip Transaction,La Verne,CA,91750.0,5300
0,0,2018-10-23,$94.20 ,Chip Transaction,La Verne,CA,91750.0,5311
0,0,2018-10-25,$52.07 ,Chip Transaction,La Verne,CA,91750.0,7538
0,0,2018-10-28,$44.33 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-10-31,$15.29 ,Chip Transaction,La Verne,CA,91750.0,5300
0,0,2018-11-3,$39.68 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-11-5,$171.60 ,Swipe Transaction,Visalia,CA,93292.0,5411
0,0,2018-11-5,$45.99 ,Chip Transaction,Bakersfield,CA,93306.0,5311
0,0,2018-11-8,$30.95 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2018-11-11,$1.49 ,Chip Transaction,La Verne,CA,91750.0,5499
0,0,2018-11-11,$183.00 ,Chip Transaction,Las Vegas,NV,89141.0,3640
0,0,2018-11-12,$99.70 ,Chip Transaction,Las Vegas,NV,89107.0,5912
0,0,2018-11-12,$83.00 ,Chip Transaction,Las Vegas,NV,89107.0,5499
0,0,2018-11-12,-$83.00,Chip Transaction,Las Vegas,NV,89107.0,5499
0,0,2018-11-12,$49.77 ,Chip Transaction,Las Vegas,NV,89107.0,5499
0,0,2018-11-16,$10.92 ,Chip Transaction,Las Vegas,NV,89107.0,5411
0,0,2018-11-17,$69.20 ,Chip Transaction,Las Vegas,NV,89107.0,5814
0,0,2018-11-19,$9.96 ,Chip Transaction,Las Vegas,NV,89107.0,5812
0,0,2018-11-20,$46.42 ,Chip Transaction,Las Vegas,NV,89107.0,7538
0,0,2018-11-20,$10.09 ,Chip Transaction,Las Vegas,NV,89108.0,5411
0,0,2018-11-22,$1.63 ,Chip Transaction,Las Vegas,NV,89107.0,5499
0,0,2018-11-24,$14.95 ,Chip Transaction,Las Vegas,NV,89107.0,5812
0,0,2018-11-25,-$183.00,Chip Transaction,Las Vegas,NV,89141.0,3640
0,0,2018-11-25,$151.68 ,Swipe Transaction,Las Vegas,NV,89141.0,3640
0,0,2018-11-26,$9.09 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-11-27,$85.00 ,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2018-11-27,$59.98 ,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2018-11-27,-$85.00,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2018-11-28,$29.22 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2018-11-29,$140.94 ,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2018-11-29,$172.92 ,Online Transaction,ONLINE,,,4900
0,0,2018-11-30,$11.60 ,Chip Transaction,La Verne,CA,91750.0,5300
0,0,2018-12-1,$9.83 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2018-12-4,$41.37 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-12-4,$161.30 ,Chip Transaction,Mira Loma,CA,91752.0,4814
0,0,2018-12-7,$27.71 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-12-8,$42.92 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-12-9,$75.25 ,Chip Transaction,La Verne,CA,91750.0,7538
0,0,2018-12-11,$128.00 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-12-12,$28.27 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2018-12-13,$120.00 ,Chip Transaction,Mira Loma,CA,91752.0,4829
0,0,2018-12-16,$12.85 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2018-12-16,$68.77 ,Chip Transaction,Monterey Park,CA,91755.0,5970
0,0,2018-12-17,$49.23 ,Chip Transaction,Monterey Park,CA,91755.0,5942
0,0,2018-12-18,$28.53 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2018-12-23,$115.78 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2018-12-26,$189.64 ,Online Transaction,ONLINE,,,4814
0,0,2018-12-30,$27.28 ,Chip Transaction,La Verne,CA,91750.0,7538
0,0,2018-12-30,$265.00 ,Chip Transaction,Oxford,MA,1540.0,3504
0,0,2018-12-31,$10.18 ,Chip Transaction,Oxford,MA,1540.0,5541
0,0,2019-1-5,$120.30 ,Chip Transaction,Princeton,MA,1541.0,5411
0,0,2019-1-6,$68.43 ,Chip Transaction,North Grafton,MA,1536.0,5812
0,0,2019-1-9,$59.17 ,Chip Transaction,North Grafton,MA,1536.0,7538
0,0,2019-1-11,$16.07 ,Chip Transaction,Princeton,MA,1541.0,5411
0,0,2019-1-12,$132.82 ,Chip Transaction,Sturbridge,MA,1566.0,5300
0,0,2019-1-13,$120.80 ,Chip Transaction,Waianae,HI,96792.0,3730
0,0,2019-1-13,-$265.00,Chip Transaction,Oxford,MA,1540.0,3504
0,0,2019-1-13,$141.05 ,Chip Transaction,Oxford,MA,1540.0,3504
0,0,2019-1-13,$159.13 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2019-1-18,$37.96 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2019-1-22,$27.29 ,Chip Transaction,Mira Loma,CA,91752.0,4814
0,0,2019-1-22,$37.45 ,Chip Transaction,La Verne,CA,91750.0,5814
0,0,2019-1-26,$82.98 ,Chip Transaction,La Verne,CA,91750.0,5300
0,0,2019-1-26,$159.65 ,Online Transaction,ONLINE,,,4814
0,0,2019-1-28,$25.87 ,Chip Transaction,La Verne,CA,91750.0,7230
0,0,2019-1-28,$70.50 ,Chip Transaction,Diamond Bar,CA,91765.0,5719
0,0,2019-1-29,$131.32 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2019-1-30,$11.29 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2019-1-31,$70.85 ,Chip Transaction,La Verne,CA,91750.0,7538
0,0,2019-2-10,$161.20 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2019-2-10,$1.54 ,Chip Transaction,La Verne,CA,91750.0,5499
0,0,2019-2-10,$31.68 ,Online Transaction,ONLINE,,,4121
0,0,2019-2-14,$65.16 ,Chip Transaction,Mira Loma,CA,91752.0,5812
0,0,2019-2-16,$74.53 ,Chip Transaction,La Verne,CA,91750.0,7538
0,0,2019-2-17,$155.04 ,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2019-2-17,$38.92 ,Chip Transaction,Monterey Park,CA,91755.0,5942
0,0,2019-2-20,$12.94 ,Chip Transaction,La Verne,CA,91750.0,5814
0,0,2019-2-21,$38.81 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2019-2-23,$50.11 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2019-2-24,$139.51 ,Online Transaction,ONLINE,,,5311
0,0,2019-2-26,$40.16 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2019-3-2,$29.37 ,Chip Transaction,La Verne,CA,91750.0,7538
0,0,2019-3-3,$122.99 ,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2019-3-4,$61.21 ,Chip Transaction,La Verne,CA,91750.0,7538
0,0,2019-3-4,$78.23 ,Chip Transaction,La Verne,CA,91750.0,5251
0,0,2019-3-8,$36.31 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2019-3-15,$48.37 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2019-3-18,$36.71 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2019-3-18,$61.89 ,Chip Transaction,La Verne,CA,91750.0,7538
0,0,2019-3-18,$25.67 ,Online Transaction,ONLINE,,,4814
0,0,2019-3-21,$35.80 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2019-3-25,$5.03 ,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2019-3-26,$38.82 ,Chip Transaction,Monterey Park,CA,91755.0,5942
0,0,2019-3-26,$17.44 ,Chip Transaction,La Verne,CA,91750.0,5311
0,0,2019-3-27,$106.67 ,Chip Transaction,La Verne,CA,91750.0,5300
0,0,2019-3-29,$6.56 ,Swipe Transaction,La Verne,CA,91750.0,5812
0,0,2019-3-30,$34.99 ,Chip Transaction,Monterey Park,CA,91755.0,5942
0,0,2019-3-30,$6.96 ,Chip Transaction,La Verne,CA,91750.0,5300
0,0,2019-3-31,$126.63 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2019-4-1,$4.79 ,Swipe Transaction,La Verne,CA,91750.0,5921
0,0,2019-4-7,$43.59 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2019-4-14,$29.13 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2019-4-15,$130.47 ,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2019-4-15,$124.12 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2019-4-18,$7.38 ,Online Transaction,ONLINE,,,5815
0,0,2019-4-19,$128.90 ,Chip Transaction,La Verne,CA,91750.0,5311
0,0,2019-4-21,$40.99 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2019-4-27,$32.81 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2019-4-28,$32.87 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2019-4-28,$65.85 ,Chip Transaction,La Verne,CA,91750.0,5310
0,0,2019-4-30,$120.00 ,Chip Transaction,Mira Loma,CA,91752.0,4829
0,0,2019-4-30,$140.00 ,Chip Transaction,Mira Loma,CA,91752.0,4829
0,0,2019-5-1,$103.97 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2019-5-1,$81.60 ,Chip Transaction,La Verne,CA,91750.0,5814
0,0,2019-5-7,$129.49 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2019-5-8,$37.69 ,Online Transaction,ONLINE,,,4814
0,0,2019-5-9,$47.53 ,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2019-5-9,$95.00 ,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2019-5-9,-$95.00,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2019-5-9,$60.60 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2019-5-10,$74.56 ,Chip Transaction,La Verne,CA,91750.0,5311
0,0,2019-5-12,$59.86 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2019-5-13,$123.97 ,Chip Transaction,La Verne,CA,91750.0,5300
0,0,2019-5-17,$9.13 ,Online Transaction,ONLINE,,,5815
0,0,2019-5-19,$48.96 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2019-5-20,$6.50 ,Chip Transaction,Mira Loma,CA,91752.0,5812
0,0,2019-5-24,$100.71 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2019-5-25,$10.30 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2019-5-26,$27.49 ,Online Transaction,ONLINE,,,4814
0,0,2019-5-27,$66.81 ,Chip Transaction,Spring Valley,CA,91978.0,5311
0,0,2019-5-29,$145.16 ,Chip Transaction,La Verne,CA,91750.0,5411
0,0,2019-5-30,$121.10 ,Chip Transaction,La Verne,CA,91750.0,5311
0,0,2019-5-30,$10.75 ,Chip Transaction,Mira Loma,CA,91752.0,5812
0,0,2019-5-31,$8.64 ,Chip Transaction,La Verne,CA,91750.0,5300
0,0,2019-5-31,$33.45 ,Chip Transaction,La Verne,CA,91750.0,5813
0,0,2019-6-2,$141.72 ,Chip Transaction,La Verne,CA,91750.0,5300
0,0,2019-6-4,$64.05 ,Chip Transaction,La Verne,CA,91750.0,7538
0,0,2019-6-5,$31.49 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2019-6-6,$23.10 ,Online Transaction,ONLINE,,,4814
0,0,2019-6-7,$11.20 ,Chip Transaction,La Verne,CA,91750.0,5814
0,0,2019-6-8,$38.23 ,Chip Transaction,Monterey Park,CA,91754.0,5411
0,0,2019-6-9,$43.57 ,Chip Transaction,Monterey Park,CA,91755.0,5942
0,0,2019-6-10,$11.68 ,Chip Transaction,Mira Loma,CA,91752.0,5812
0,0,2019-6-12,$162.44 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2019-6-13,$45.66 ,Chip Transaction,Monterey Park,CA,91755.0,5942
0,0,2019-6-17,$152.54 ,Chip Transaction,La Verne,CA,91750.0,5300
0,0,2019-6-17,$68.12 ,Chip Transaction,La Verne,CA,91750.0,7538
0,0,2019-6-21,$17.22 ,Chip Transaction,La Verne,CA,91750.0,7210
0,0,2019-6-23,$106.25 ,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2019-6-23,$69.17 ,Swipe Transaction,La Verne,CA,91750.0,5812
0,0,2019-6-25,$138.29 ,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2019-6-27,$24.73 ,Chip Transaction,La Verne,CA,91750.0,5912
0,0,2019-6-30,$123.09 ,Chip Transaction,Mira Loma,CA,91752.0,5541
0,0,2019-6-30,$16.55 ,Chip Transaction,La Verne,CA,91750.0,5912
